,Date,Nitrogen dioxide,Nitrogen oxides as nitrogen dioxide,Status.1,Nitrogen dioxide.1,Status.2,Nitrogen oxides as nitrogen dioxide.1,Status.3,Nitrogen dioxide.2,Status.4,Nitrogen oxides as nitrogen dioxide.2,Status.5,Sulphur dioxide,Status.6,Carbon monoxide,Status.7,PM10 particulate matter (Hourly measured),Status.8
3806,2012-08-06,2,2,V ugm-3,3,V ugm-3,6,V ugm-3,12,V ugm-3,20,V ugm-3,2,V ugm-3,0,,0,
3807,2012-08-07,3,4,V ugm-3,6,V ugm-3,9,V ugm-3,16,V ugm-3,26,V ugm-3,0,V ugm-3,0,,0,
3808,2012-08-08,1,2,V ugm-3,7,V ugm-3,11,V ugm-3,19,V ugm-3,33,V ugm-3,3,V ugm-3,0,,0,
3809,2012-08-09,2,2,V ugm-3,9,V ugm-3,14,V ugm-3,21,V ugm-3,36,V ugm-3,2,V ugm-3,0,,0,
3810,2012-08-10,4,4,V ugm-3,6,V ugm-3,10,V ugm-3,26,V ugm-3,50,V ugm-3,3,V ugm-3,0,,0,
3811,2012-08-11,8,8,V ugm-3,6,V ugm-3,10,V ugm-3,13,V ugm-3,21,V ugm-3,3,V ugm-3,0,,0,
3812,2012-08-12,7,8,V ugm-3,6,V ugm-3,9,V ugm-3,14,V ugm-3,19,V ugm-3,2,V ugm-3,0,,0,
3813,2012-08-13,3,3,V ugm-3,4,V ugm-3,7,V ugm-3,12,V ugm-3,26,V ugm-3,0,V ugm-3,0,,0,
3814,2012-08-14,4,5,V ugm-3,10,V ugm-3,15,V ugm-3,15,V ugm-3,33,V ugm-3,3,V ugm-3,0,,0,
3815,2012-08-15,5,6,V ugm-3,11,V ugm-3,15,V ugm-3,18,V ugm-3,32,V ugm-3,2,V ugm-3,0,,0,
3816,2012-08-16,0,0,V ugm-3,6,V ugm-3,10,V ugm-3,13,V ugm-3,28,V ugm-3,3,V ugm-3,0,,0,
3817,2012-08-17,0,0,V ugm-3,7,V ugm-3,11,V ugm-3,11,V ugm-3,28,V ugm-3,1,V ugm-3,0,,0,
3818,2012-08-18,2,3,V ugm-3,7,V ugm-3,11,V ugm-3,13,V ugm-3,20,V ugm-3,3,V ugm-3,0,,0,
3819,2012-08-19,1,1,V ugm-3,6,V ugm-3,10,V ugm-3,17,V ugm-3,29,V ugm-3,3,V ugm-3,0,,0,
3820,2012-08-20,0,0,V ugm-3,4,V ugm-3,7,V ugm-3,11,V ugm-3,22,V ugm-3,1,V ugm-3,0,,0,
3821,2012-08-21,0,0,V ugm-3,4,V ugm-3,8,V ugm-3,12,V ugm-3,28,V ugm-3,3,V ugm-3,0,,0,
3822,2012-08-22,0,0,V ugm-3,2,V ugm-3,5,V ugm-3,5,V ugm-3,9,V ugm-3,3,V ugm-3,0,,0,
3823,2012-08-23,1,1,V ugm-3,6,V ugm-3,9,V ugm-3,20,V ugm-3,40,V ugm-3,0,V ugm-3,0,,0,
3824,2012-08-24,2,3,V ugm-3,9,V ugm-3,13,V ugm-3,17,V ugm-3,38,V ugm-3,3,V ugm-3,0,,0,
3825,2012-08-25,2,2,V ugm-3,5,V ugm-3,8,V ugm-3,10,V ugm-3,15,V ugm-3,3,V ugm-3,0,,0,
3826,2012-08-26,1,1,V ugm-3,4,V ugm-3,7,V ugm-3,11,V ugm-3,19,V ugm-3,3,V ugm-3,0,,0,
3827,2012-08-27,4,4,V ugm-3,3,V ugm-3,6,V ugm-3,10,V ugm-3,15,V ugm-3,2,V ugm-3,0,,0,
3828,2012-08-28,1,1,V ugm-3,4,V ugm-3,8,V ugm-3,14,V ugm-3,23,V ugm-3,1,V ugm-3,0,,0,
3829,2012-08-29,3,3,V ugm-3,5,V ugm-3,8,V ugm-3,15,V ugm-3,32,V ugm-3,3,V ugm-3,0,,0,
3830,2012-08-30,1,1,V ugm-3,4,V ugm-3,8,V ugm-3,8,V ugm-3,14,V ugm-3,2,V ugm-3,0,,0,
3831,2012-08-31,1,1,V ugm-3,4,V ugm-3,8,V ugm-3,10,V ugm-3,14,V ugm-3,0,V ugm-3,0,,0,
3832,2012-09-01,1,1,V ugm-3,3,V ugm-3,6,V ugm-3,6,V ugm-3,11,V ugm-3,2,V ugm-3,0,,0,
3833,2012-09-02,1,1,V ugm-3,3,V ugm-3,6,V ugm-3,9,V ugm-3,15,V ugm-3,2,V ugm-3,0,,0,
3834,2012-09-03,2,2,V ugm-3,6,V ugm-3,13,V ugm-3,13,V ugm-3,31,V ugm-3,2,V ugm-3,0,,0,
3835,2012-09-04,2,2,V ugm-3,4,V ugm-3,7,V ugm-3,8,V ugm-3,14,V ugm-3,2,V ugm-3,0,,0,
3836,2012-09-05,2,2,V ugm-3,5,V ugm-3,9,V ugm-3,14,V ugm-3,25,V ugm-3,0,V ugm-3,0,,0,
3837,2012-09-06,3,3,V ugm-3,7,V ugm-3,13,V ugm-3,12,V ugm-3,29,V ugm-3,2,V ugm-3,0,,0,
3838,2012-09-07,2,2,V ugm-3,5,V ugm-3,9,V ugm-3,17,V ugm-3,33,V ugm-3,3,V ugm-3,0,,0,
3839,2012-09-08,6,6,V ugm-3,10,V ugm-3,14,V ugm-3,23,V ugm-3,40,V ugm-3,1,V ugm-3,0,,0,
3840,2012-09-09,5,5,V ugm-3,6,V ugm-3,9,V ugm-3,15,V ugm-3,22,V ugm-3,3,V ugm-3,0,,0,
3841,2012-09-10,2,2,V ugm-3,2,V ugm-3,6,V ugm-3,12,V ugm-3,25,V ugm-3,3,V ugm-3,0,,0,
3842,2012-09-11,2,2,V ugm-3,2,V ugm-3,5,V ugm-3,9,V ugm-3,14,V ugm-3,2,V ugm-3,0,,0,
3843,2012-09-12,1,1,V ugm-3,3,V ugm-3,6,V ugm-3,10,V ugm-3,15,V ugm-3,2,V ugm-3,0,,0,
3844,2012-09-13,1,1,V ugm-3,3,V ugm-3,6,V ugm-3,8,V ugm-3,15,V ugm-3,1,V ugm-3,0,,0,
3845,2012-09-14,1,1,V ugm-3,2,V ugm-3,6,V ugm-3,8,V ugm-3,13,V ugm-3,2,V ugm-3,0,,0,
3846,2012-09-15,2,2,V ugm-3,3,V ugm-3,6,V ugm-3,13,V ugm-3,25,V ugm-3,2,V ugm-3,0,,0,
3847,2012-09-16,0,0,V ugm-3,2,V ugm-3,5,V ugm-3,5,V ugm-3,8,V ugm-3,3,V ugm-3,0,,0,
3848,2012-09-17,0,0,V ugm-3,3,V ugm-3,6,V ugm-3,15,V ugm-3,33,V ugm-3,3,V ugm-3,0,,0,
3849,2012-09-18,1,1,V ugm-3,3,V ugm-3,6,V ugm-3,8,V ugm-3,11,V ugm-3,2,V ugm-3,0,,0,
3850,2012-09-19,1,1,V ugm-3,3,V ugm-3,7,V ugm-3,9,V ugm-3,14,V ugm-3,0,V ugm-3,0,,0,
3851,2012-09-20,0,0,V ugm-3,3,V ugm-3,6,V ugm-3,12,V ugm-3,23,V ugm-3,3,V ugm-3,0,,0,
3852,2012-09-21,5,6,V ugm-3,16,V ugm-3,23,V ugm-3,33,V ugm-3,61,V ugm-3,3,V ugm-3,0,,0,
3853,2012-09-22,9,10,V ugm-3,13,V ugm-3,21,V ugm-3,28,V ugm-3,51,V ugm-3,2,V ugm-3,0,,0,
3854,2012-09-23,6,7,V ugm-3,6,V ugm-3,14,V ugm-3,21,V ugm-3,33,V ugm-3,4,V ugm-3,0,,0,
3855,2012-09-24,4,4,V ugm-3,18,V ugm-3,23,V ugm-3,18,V ugm-3,29,V ugm-3,3,V ugm-3,0,,0,
3856,2012-09-25,1,1,V ugm-3,4,V ugm-3,7,V ugm-3,13,V ugm-3,26,V ugm-3,4,V ugm-3,0,,0,
3857,2012-09-26,7,8,V ugm-3,18,V ugm-3,26,V ugm-3,31,V ugm-3,64,V ugm-3,3,V ugm-3,0,,0,
3858,2012-09-27,1,1,V ugm-3,6,V ugm-3,12,V ugm-3,16,V ugm-3,38,V ugm-3,2,V ugm-3,0,,0,
3859,2012-09-28,0,0,V ugm-3,4,V ugm-3,7,V ugm-3,10,V ugm-3,22,V ugm-3,1,V ugm-3,0,,0,
3860,2012-09-29,0,0,V ugm-3,3,V ugm-3,6,V ugm-3,7,V ugm-3,12,V ugm-3,0,V ugm-3,0,,0,
3861,2012-09-30,0,0,V ugm-3,2,V ugm-3,5,V ugm-3,9,V ugm-3,16,V ugm-3,1,V ugm-3,0,,0,
3862,2012-10-01,0,0,V ugm-3,4,V ugm-3,8,V ugm-3,20,V ugm-3,40,V ugm-3,3,V ugm-3,0,,0,
3863,2012-10-02,0,0,V ugm-3,3,V ugm-3,7,V ugm-3,21,V ugm-3,48,V ugm-3,4,V ugm-3,0,,0,
3864,2012-10-03,0,0,V ugm-3,3,V ugm-3,7,V ugm-3,11,V ugm-3,19,V ugm-3,0,V ugm-3,0,,0,
3865,2012-10-04,0,0,V ugm-3,5,V ugm-3,9,V ugm-3,19,V ugm-3,40,V ugm-3,0,V ugm-3,0,,0,
3866,2012-10-05,1,1,V ugm-3,5,V ugm-3,8,V ugm-3,19,V ugm-3,39,V ugm-3,3,V ugm-3,0,,0,
3867,2012-10-06,1,1,V ugm-3,7,V ugm-3,11,V ugm-3,12,V ugm-3,20,V ugm-3,1,V ugm-3,0,,0,
3868,2012-10-07,2,2,V ugm-3,11,V ugm-3,20,V ugm-3,18,V ugm-3,34,V ugm-3,3,V ugm-3,0,,0,
3869,2012-10-08,22,25,V ugm-3,0,V ugm-3,0,V ugm-3,42,V ugm-3,116,V ugm-3,3,V ugm-3,0,,0,
3870,2012-10-09,12,13,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,3,V ugm-3,0,,0,
3871,2012-10-10,11,12,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,3,V ugm-3,0,,0,
3872,2012-10-11,18,22,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,3,V ugm-3,0,,0,
3873,2012-10-12,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,,0,
3874,2012-10-13,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,,0,
3875,2012-10-14,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,1,V ugm-3,0,,0,
3876,2012-10-15,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,3,V ugm-3,0,,0,
3877,2012-10-16,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,2,V ugm-3,0,,0,
3878,2012-10-17,3,3,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,4,V ugm-3,0,,0,
3879,2012-10-18,3,3,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,4,V ugm-3,0,,0,
3880,2012-10-19,4,4,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,3,V ugm-3,0,,0,
3881,2012-10-20,4,4,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,3,V ugm-3,0,,0,
3882,2012-10-21,8,9,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,1,V ugm-3,0,,0,
3883,2012-10-22,19,21,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,3,V ugm-3,0,,0,
3884,2012-10-23,20,24,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,,0,
3885,2012-10-24,17,19,V ugm-3,0,V ugm-3,0,V ugm-3,39,V ugm-3,109,V ugm-3,6,V ugm-3,0,,0,
3886,2012-10-25,13,14,V ugm-3,0,V ugm-3,0,V ugm-3,34,V ugm-3,82,V ugm-3,4,V ugm-3,0,,0,
3887,2012-10-26,8,9,V ugm-3,0,V ugm-3,0,V ugm-3,36,V ugm-3,65,V ugm-3,5,V ugm-3,0,,0,
3888,2012-10-27,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,13,V ugm-3,19,V ugm-3,1,V ugm-3,0,,0,
3889,2012-10-28,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,8,V ugm-3,13,V ugm-3,1,V ugm-3,0,,0,
3890,2012-10-29,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,25,V ugm-3,47,V ugm-3,3,V ugm-3,0,,0,
3891,2012-10-30,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,,0,
3892,2012-10-31,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,,0,
3893,2012-11-01,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,23,V ugm-3,42,V ugm-3,2,V ugm-3,0,,0,
3894,2012-11-02,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,18,V ugm-3,30,V ugm-3,3,V ugm-3,0,,0,
3895,2012-11-03,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,18,V ugm-3,32,V ugm-3,2,V ugm-3,0,,0,
3896,2012-11-04,7,7,V ugm-3,0,V ugm-3,0,V ugm-3,30,V ugm-3,64,V ugm-3,2,V ugm-3,0,,0,
3897,2012-11-05,9,9,V ugm-3,0,V ugm-3,0,V ugm-3,32,V ugm-3,51,V ugm-3,2,V ugm-3,0,,0,
3898,2012-11-06,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,9,V ugm-3,13,V ugm-3,2,V ugm-3,0,,0,
3899,2012-11-07,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,16,V ugm-3,34,V ugm-3,2,V ugm-3,0,,0,
3900,2012-11-08,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,13,V ugm-3,20,V ugm-3,3,V ugm-3,0,,0,
3901,2012-11-09,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,31,V ugm-3,60,V ugm-3,3,V ugm-3,0,,0,
3902,2012-11-10,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,24,V ugm-3,44,V ugm-3,4,V ugm-3,0,,0,
3903,2012-11-11,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,18,V ugm-3,26,V ugm-3,0,V ugm-3,0,,0,
3904,2012-11-12,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,21,V ugm-3,41,V ugm-3,0,V ugm-3,0,,0,
3905,2012-11-13,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,17,V ugm-3,30,V ugm-3,3,V ugm-3,0,,0,
3906,2012-11-14,6,6,V ugm-3,0,V ugm-3,0,V ugm-3,40,V ugm-3,94,V ugm-3,3,V ugm-3,0,,0,
3907,2012-11-15,13,15,V ugm-3,0,V ugm-3,0,V ugm-3,38,V ugm-3,108,V ugm-3,4,V ugm-3,0,,0,
3908,2012-11-16,12,13,V ugm-3,0,V ugm-3,0,V ugm-3,38,V ugm-3,99,V ugm-3,2,V ugm-3,0,,0,
3909,2012-11-17,5,5,V ugm-3,0,V ugm-3,0,V ugm-3,17,V ugm-3,26,V ugm-3,2,V ugm-3,0,,0,
3910,2012-11-18,3,3,V ugm-3,0,V ugm-3,0,V ugm-3,23,V ugm-3,42,V ugm-3,3,V ugm-3,0,,0,
3911,2012-11-19,6,6,V ugm-3,0,V ugm-3,0,V ugm-3,20,V ugm-3,39,V ugm-3,3,V ugm-3,0,,0,
3912,2012-11-20,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,21,V ugm-3,38,V ugm-3,4,V ugm-3,0,,0,
3913,2012-11-21,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,31,V ugm-3,55,V ugm-3,3,V ugm-3,0,,0,
3914,2012-11-22,3,3,V ugm-3,0,V ugm-3,0,V ugm-3,14,V ugm-3,25,V ugm-3,4,V ugm-3,0,,0,
3915,2012-11-23,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,38,V ugm-3,77,V ugm-3,5,V ugm-3,0,,0,
3916,2012-11-24,11,11,V ugm-3,0,V ugm-3,0,V ugm-3,47,V ugm-3,104,V ugm-3,5,V ugm-3,0,,0,
3917,2012-11-25,5,5,V ugm-3,0,V ugm-3,0,V ugm-3,22,V ugm-3,33,V ugm-3,4,V ugm-3,0,,0,
3918,2012-11-26,3,3,V ugm-3,0,V ugm-3,0,V ugm-3,30,V ugm-3,61,V ugm-3,4,V ugm-3,0,,0,
3919,2012-11-27,5,5,V ugm-3,0,V ugm-3,0,V ugm-3,25,V ugm-3,37,V ugm-3,0,V ugm-3,0,,0,
3920,2012-11-28,3,3,V ugm-3,0,V ugm-3,0,V ugm-3,31,V ugm-3,45,V ugm-3,3,V ugm-3,0,,0,
3921,2012-11-29,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,54,V ugm-3,123,V ugm-3,5,V ugm-3,0,,0,
3922,2012-11-30,3,3,V ugm-3,0,V ugm-3,0,V ugm-3,84,V ugm-3,254,V ugm-3,6,V ugm-3,0,,0,
3923,2012-12-01,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,26,V ugm-3,38,V ugm-3,3,V ugm-3,0,,0,
3924,2012-12-02,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,28,V ugm-3,50,V ugm-3,3,V ugm-3,0,,0,
3925,2012-12-03,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,19,V ugm-3,26,V ugm-3,3,V ugm-3,0,,0,
3926,2012-12-04,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,17,V ugm-3,26,V ugm-3,4,V ugm-3,0,,0,
3927,2012-12-05,4,5,V ugm-3,0,V ugm-3,0,V ugm-3,43,V ugm-3,60,V ugm-3,4,V ugm-3,0,,0,
3928,2012-12-06,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,35,V ugm-3,63,V ugm-3,4,V ugm-3,0,,0,
3929,2012-12-07,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,15,V ugm-3,23,V ugm-3,4,V ugm-3,0,,0,
3930,2012-12-08,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,18,V ugm-3,29,V ugm-3,0,V ugm-3,0,,0,
3931,2012-12-09,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,5,V ugm-3,8,V ugm-3,0,V ugm-3,0,,0,
3932,2012-12-10,6,7,V ugm-3,0,V ugm-3,0,V ugm-3,31,V ugm-3,53,V ugm-3,3,V ugm-3,0,,0,
3933,2012-12-11,10,10,V ugm-3,0,V ugm-3,0,V ugm-3,66,V ugm-3,178,V ugm-3,5,V ugm-3,0,,0,
3934,2012-12-12,12,12,V ugm-3,0,V ugm-3,0,V ugm-3,38,V ugm-3,94,V ugm-3,6,V ugm-3,0,,0,
3935,2012-12-13,36,41,V ugm-3,0,V ugm-3,0,V ugm-3,60,V ugm-3,134,V ugm-3,3,V ugm-3,0,,0,
3936,2012-12-14,21,24,V ugm-3,0,V ugm-3,0,V ugm-3,45,V ugm-3,97,V ugm-3,5,V ugm-3,0,,0,
3937,2012-12-15,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,36,V ugm-3,65,V ugm-3,4,V ugm-3,0,,0,
3938,2012-12-16,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,28,V ugm-3,51,V ugm-3,2,V ugm-3,0,,0,
3939,2012-12-17,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,16,V ugm-3,23,V ugm-3,3,V ugm-3,0,,0,
3940,2012-12-18,6,6,V ugm-3,0,V ugm-3,0,V ugm-3,37,V ugm-3,92,V ugm-3,2,V ugm-3,0,,0,
3941,2012-12-19,23,23,V ugm-3,0,V ugm-3,0,V ugm-3,48,V ugm-3,84,V ugm-3,2,V ugm-3,0,,0,
3942,2012-12-20,13,13,V ugm-3,0,V ugm-3,0,V ugm-3,40,V ugm-3,84,V ugm-3,4,V ugm-3,0,,0,
3943,2012-12-21,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,32,V ugm-3,56,V ugm-3,3,V ugm-3,0,,0,
3944,2012-12-22,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,26,V ugm-3,44,V ugm-3,4,V ugm-3,0,,0,
3945,2012-12-23,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,12,V ugm-3,20,V ugm-3,1,V ugm-3,0,,0,
3946,2012-12-24,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,38,V ugm-3,77,V ugm-3,2,V ugm-3,0,,0,
3947,2012-12-25,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,13,V ugm-3,17,V ugm-3,2,V ugm-3,0,,0,
3948,2012-12-26,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,8,V ugm-3,14,V ugm-3,0,V ugm-3,0,,0,
3949,2012-12-27,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,23,V ugm-3,33,V ugm-3,2,V ugm-3,0,,0,
3950,2012-12-28,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,14,V ugm-3,24,V ugm-3,4,V ugm-3,0,,0,
3951,2012-12-29,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,17,V ugm-3,29,V ugm-3,2,V ugm-3,0,,0,
3952,2012-12-30,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,1,V ugm-3,3,V ugm-3,3,V ugm-3,0,,0,
3953,2012-12-31,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,10,V ugm-3,16,V ugm-3,2,V ugm-3,0,,0,
3954,2013-01-01,0,1,V ugm-3,0,V ugm-3,0,V ugm-3,6,V ugm-3,10,V ugm-3,4,V ugm-3,0,,0,
3955,2013-01-02,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,14,V ugm-3,28,V ugm-3,2,V ugm-3,0,,0,
3956,2013-01-03,0,1,V ugm-3,0,V ugm-3,0,V ugm-3,4,V ugm-3,7,V ugm-3,3,V ugm-3,0,,0,
3957,2013-01-04,0,1,V ugm-3,0,V ugm-3,0,V ugm-3,20,V ugm-3,44,V ugm-3,2,V ugm-3,0,,0,
3958,2013-01-05,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,28,V ugm-3,52,V ugm-3,4,V ugm-3,0,,0,
3959,2013-01-06,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,20,V ugm-3,36,V ugm-3,4,V ugm-3,0,,0,
3960,2013-01-07,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,21,V ugm-3,49,V ugm-3,3,V ugm-3,0,,0,
3961,2013-01-08,2,3,V ugm-3,0,V ugm-3,0,V ugm-3,22,V ugm-3,47,V ugm-3,3,V ugm-3,0,,0,
3962,2013-01-09,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,39,V ugm-3,84,V ugm-3,2,V ugm-3,0,,0,
3963,2013-01-10,2,3,V ugm-3,0,V ugm-3,0,V ugm-3,36,V ugm-3,89,V ugm-3,3,V ugm-3,0,,0,
3964,2013-01-11,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,42,V ugm-3,121,V ugm-3,5,V ugm-3,0,,0,
3965,2013-01-12,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,45,V ugm-3,87,V ugm-3,4,V ugm-3,0,,0,
3966,2013-01-13,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,31,V ugm-3,60,V ugm-3,2,V ugm-3,0,,0,
3967,2013-01-14,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,22,V ugm-3,49,V ugm-3,4,V ugm-3,0,,0,
3968,2013-01-15,7,8,V ugm-3,0,V ugm-3,0,V ugm-3,44,V ugm-3,140,V ugm-3,5,V ugm-3,0,,0,
3969,2013-01-16,31,35,V ugm-3,0,V ugm-3,0,V ugm-3,54,V ugm-3,123,V ugm-3,3,V ugm-3,0,,0,
3970,2013-01-17,31,38,V ugm-3,0,V ugm-3,0,V ugm-3,44,V ugm-3,97,V ugm-3,5,V ugm-3,0,,0,
3971,2013-01-18,23,26,V ugm-3,0,V ugm-3,0,V ugm-3,29,V ugm-3,41,V ugm-3,2,V ugm-3,0,,0,
3972,2013-01-19,16,18,V ugm-3,0,V ugm-3,0,V ugm-3,44,V ugm-3,88,V ugm-3,4,V ugm-3,0,,0,
3973,2013-01-20,8,9,V ugm-3,0,V ugm-3,0,V ugm-3,34,V ugm-3,54,V ugm-3,3,V ugm-3,0,,0,
3974,2013-01-21,10,13,V ugm-3,0,V ugm-3,0,V ugm-3,34,V ugm-3,77,V ugm-3,2,V ugm-3,0,,0,
3975,2013-01-22,23,28,V ugm-3,0,V ugm-3,0,V ugm-3,55,V ugm-3,141,V ugm-3,5,V ugm-3,0,,0,
3976,2013-01-23,23,26,V ugm-3,0,V ugm-3,0,V ugm-3,47,V ugm-3,105,V ugm-3,2,V ugm-3,0,,0,
3977,2013-01-24,20,23,V ugm-3,0,V ugm-3,0,V ugm-3,51,V ugm-3,116,V ugm-3,5,V ugm-3,0,,0,
3978,2013-01-25,15,16,V ugm-3,0,V ugm-3,0,V ugm-3,31,V ugm-3,65,V ugm-3,4,V ugm-3,0,,0,
3979,2013-01-26,4,5,V ugm-3,0,V ugm-3,0,V ugm-3,22,V ugm-3,40,V ugm-3,4,V ugm-3,0,,0,
3980,2013-01-27,1,2,V ugm-3,0,V ugm-3,0,V ugm-3,5,V ugm-3,7,V ugm-3,3,V ugm-3,0,,0,
3981,2013-01-28,1,2,V ugm-3,0,V ugm-3,0,V ugm-3,13,V ugm-3,25,V ugm-3,4,V ugm-3,0,,0,
3982,2013-01-29,2,2,V ugm-3,0,V ugm-3,0,V ugm-3,16,V ugm-3,30,V ugm-3,5,V ugm-3,0,,0,
3983,2013-01-30,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,4,V ugm-3,7,V ugm-3,3,V ugm-3,0,,0,
3984,2013-01-31,0,1,V ugm-3,0,V ugm-3,0,V ugm-3,4,V ugm-3,6,V ugm-3,2,V ugm-3,0,,0,
3985,2013-02-01,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,17,V ugm-3,27,V ugm-3,4,V ugm-3,0,,0,
3986,2013-02-02,1,2,V ugm-3,0,V ugm-3,0,V ugm-3,23,V ugm-3,35,V ugm-3,3,V ugm-3,0,,0,
3987,2013-02-03,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,9,V ugm-3,13,V ugm-3,5,V ugm-3,0,,0,
3988,2013-02-04,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,3,V ugm-3,6,V ugm-3,3,V ugm-3,0,,0,
3989,2013-02-05,0,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,,0,
3990,2013-02-06,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,,0,
3991,2013-02-07,2,3,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,V ugm-3,0,,0,
3992,2013-02-08,1,1,V ugm-3,0,V ugm-3,0,V ugm-3,18,V ugm-3,26,V ugm-3,1,V ugm-3,0,,0,
3993,2013-02-09,2,3,V ugm-3,0,V ugm-3,0,V ugm-3,30,V ugm-3,60,V ugm-3,4,V ugm-3,0,,0,
3994,2013-02-10,7,8,V ugm-3,0,V ugm-3,0,V ugm-3,21,V ugm-3,29,V ugm-3,7,V ugm-3,0,,0,
3995,2013-02-11,12,13,V ugm-3,0,V ugm-3,0,V ugm-3,33,V ugm-3,60,V ugm-3,7,V ugm-3,0,,0,
3996,2013-02-12,11,12,V ugm-3,0,V ugm-3,0,V ugm-3,36,V ugm-3,67,V ugm-3,5,V ugm-3,0,,0,
