,"ACKWORTH 1",,,,"BARNSLEY 12",,,,"Barnsley 12",,"BARNSLEY 12",,,,"BARNSLEY 13",,,,"BARNSLEY 8",,,,"Barnsley Gawber",,,,,,,,"Bradford 6",,,,,,,,"Bradford Centre",,,,,,,,,,,,"BRAMPTON 1",,,,"CASTLEFORD 11",,,,"CUDWORTH 2",,,,"DEWSBURY 12",,,,"DINNINGTON 4",,,,"ELLAND 2",,,,"FEATHERSTONE 1",,,,"GOLDTHORPE 1",,,,"GRIMETHORPE 2",,,
Date,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Black smoke",Status,"Black Carbon (880nm)",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status,"Sulphur dioxide",Status,"Black smoke",Status
2004-10-20,No data,,No data,,No data,,9,V ugm-3,No data,,No data,,No data,,No data,,No data,,37,V ugm-3,81,V ugm-3,25,V ugm-3,0.4,V mgm-3,No data,,No data,,No data,,No data,,42,V ugm-3,103,V ugm-3,10,V ugm-3,0.65,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-10-21,No data,,No data,,No data,,3,V ugm-3,No data,,No data,,No data,,No data,,No data,,14,V ugm-3,25,V ugm-3,21,V ugm-3,0.15,V mgm-3,No data,,No data,,No data,,No data,,31,V ugm-3,57,V ugm-3,11,V ugm-3,0.34,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-10-22,No data,,No data,,No data,,3,V ugm-3,No data,,No data,,No data,,No data,,No data,,16,V ugm-3,19,V ugm-3,10,V ugm-3,0.17,V mgm-3,No data,,No data,,No data,,No data,,26,V ugm-3,61,V ugm-3,13,V ugm-3,0.48,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-10-23,No data,,No data,,No data,,5,V ugm-3,No data,,No data,,No data,,No data,,No data,,19,V ugm-3,26,V ugm-3,10,V ugm-3,0.22,V mgm-3,No data,,No data,,No data,,No data,,No data,V ugm-3,No data,V ugm-3,10,V ugm-3,0.57,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-10-24,No data,,No data,,No data,,5,V ugm-3,No data,,No data,,No data,,No data,,No data,,13,V ugm-3,19,V ugm-3,10,V ugm-3,0.17,V mgm-3,No data,,No data,,No data,,No data,,17,V ugm-3,25,V ugm-3,10,V ugm-3,0.41,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-10-25,No data,,No data,,No data,,2,V ugm-3,No data,,No data,,No data,,No data,,No data,,12,V ugm-3,20,V ugm-3,11,V ugm-3,0.18,V mgm-3,No data,,No data,,No data,,No data,,28,V ugm-3,56,V ugm-3,12,V ugm-3,0.49,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-10-26,No data,,No data,,No data,,7,V ugm-3,No data,,No data,,No data,,No data,,No data,,28,V ugm-3,44,V ugm-3,12,V ugm-3,0.24,V mgm-3,No data,,No data,,No data,,No data,,48,V ugm-3,96,V ugm-3,17,V ugm-3,0.52,V mgm-3,34,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-10-27,No data,,No data,,No data,,12,V ugm-3,No data,,No data,,No data,,No data,,No data,,35,V ugm-3,74,V ugm-3,13,V ugm-3,0.38,V mgm-3,No data,,No data,,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-10-28,No data,,No data,,No data,,6,V ugm-3,No data,,No data,,No data,,No data,,No data,,27,V ugm-3,38,V ugm-3,11,V ugm-3,0.21,V mgm-3,No data,,No data,,No data,,No data,,No data,V ugm-3,No data,V ugm-3,15,V ugm-3,0.49,V mgm-3,30,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-10-29,No data,,No data,,No data,,5,V ugm-3,No data,,No data,,No data,,No data,,No data,,40,V ugm-3,55,V ugm-3,12,V ugm-3,0.3,V mgm-3,No data,,No data,,No data,,No data,,48,V ugm-3,97,V ugm-3,23,V ugm-3,0.65,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-10-30,No data,,No data,,No data,,9,V ugm-3,No data,,No data,,No data,,No data,,No data,,42,V ugm-3,64,V ugm-3,14,V ugm-3,0.32,V mgm-3,No data,,No data,,No data,,No data,,34,V ugm-3,75,V ugm-3,12,V ugm-3,0.56,V mgm-3,44,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-10-31,No data,,No data,,No data,,11,V ugm-3,No data,,No data,,No data,,No data,,No data,,29,V ugm-3,41,V ugm-3,14,V ugm-3,0.25,V mgm-3,No data,,No data,,No data,,No data,,34,V ugm-3,65,V ugm-3,17,V ugm-3,0.56,V mgm-3,40,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-01,No data,,No data,,No data,,12,V ugm-3,No data,,No data,,No data,,No data,,No data,,28,V ugm-3,42,V ugm-3,15,V ugm-3,0.21,V mgm-3,No data,,No data,,No data,,No data,,35,V ugm-3,82,V ugm-3,10,V ugm-3,0.47,V mgm-3,47,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-02,No data,,No data,,No data,,3,V ugm-3,No data,,No data,,No data,,No data,,No data,,23,V ugm-3,34,V ugm-3,21,V ugm-3,0.22,V mgm-3,No data,,No data,,No data,,No data,,34,V ugm-3,66,V ugm-3,12,V ugm-3,0.51,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-03,No data,,No data,,No data,,10,V ugm-3,No data,,No data,,No data,,No data,,No data,,33,V ugm-3,57,V ugm-3,10,V ugm-3,0.33,V mgm-3,No data,,No data,,No data,,No data,,37,V ugm-3,100,V ugm-3,13,V ugm-3,0.58,V mgm-3,34,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-04,No data,,No data,,No data,,5,V ugm-3,No data,,No data,,No data,,No data,,No data,,18,V ugm-3,22,V ugm-3,13,V ugm-3,0.12,V mgm-3,No data,,No data,,No data,,No data,,36,V ugm-3,103,V ugm-3,12,V ugm-3,0.39,V mgm-3,34,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-05,No data,,No data,,No data,,3,V ugm-3,No data,,No data,,No data,,No data,,No data,,18,V ugm-3,22,V ugm-3,10,V ugm-3,0.26,V mgm-3,No data,,No data,,No data,,No data,,39,V ugm-3,119,V ugm-3,No data,V ugm-3,0.47,V mgm-3,62,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-06,No data,,No data,,No data,,3,V ugm-3,No data,,No data,,No data,,No data,,No data,,17,V ugm-3,27,V ugm-3,8,V ugm-3,0.29,V mgm-3,No data,,No data,,No data,,No data,,40,V ugm-3,66,V ugm-3,No data,V ugm-3,0.57,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-07,No data,,No data,,No data,,4,V ugm-3,No data,,No data,,No data,,No data,,No data,,8,V ugm-3,11,V ugm-3,12,V ugm-3,0.2,V mgm-3,No data,,No data,,No data,,No data,,21,V ugm-3,26,V ugm-3,No data,V ugm-3,0.31,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-08,No data,,No data,,No data,,8,V ugm-3,No data,,No data,,No data,,No data,,No data,,35,V ugm-3,51,V ugm-3,11,V ugm-3,0.28,V mgm-3,No data,,No data,,No data,,No data,,42,V ugm-3,105,V ugm-3,No data,V ugm-3,0.58,V mgm-3,36,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-09,No data,,No data,,No data,,7,V ugm-3,No data,,No data,,No data,,No data,,No data,,36,V ugm-3,51,V ugm-3,12,V ugm-3,0.24,V mgm-3,No data,,No data,,No data,,No data,,50,V ugm-3,103,V ugm-3,No data,V ugm-3,0.43,V mgm-3,33,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-10,No data,,No data,,No data,,4,V ugm-3,No data,,No data,,No data,,No data,,No data,,15,V ugm-3,19,V ugm-3,9,V ugm-3,0.15,V mgm-3,No data,,No data,,No data,,No data,,40,V ugm-3,74,V ugm-3,No data,V ugm-3,0.39,V mgm-3,30,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-11,No data,,No data,,No data,,4,V ugm-3,No data,,No data,,No data,,No data,,No data,,27,V ugm-3,44,V ugm-3,8,V ugm-3,0.24,V mgm-3,No data,,No data,,No data,,No data,,51,V ugm-3,145,V ugm-3,No data,V ugm-3,0.67,V mgm-3,56,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-12,No data,,No data,,No data,,2,V ugm-3,No data,,No data,,No data,,No data,,No data,,13,V ugm-3,22,V ugm-3,10,V ugm-3,0.16,V mgm-3,No data,,No data,,No data,,No data,,28,V ugm-3,57,V ugm-3,12,V ugm-3,0.37,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-13,No data,,No data,,No data,,4,V ugm-3,No data,,No data,,No data,,No data,,No data,,16,V ugm-3,21,V ugm-3,18,V ugm-3,0.22,V mgm-3,No data,,No data,,No data,,No data,,45,V ugm-3,106,V ugm-3,13,V ugm-3,0.5,V mgm-3,31,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-14,No data,,No data,,No data,,4,V ugm-3,No data,,No data,,No data,,No data,,No data,,7,V ugm-3,11,V ugm-3,22,V ugm-3,0.18,V mgm-3,No data,,No data,,No data,,No data,,34,V ugm-3,70,V ugm-3,17,V ugm-3,0.31,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-15,No data,,No data,,No data,,3,V ugm-3,No data,,No data,,No data,,No data,,No data,,13,V ugm-3,16,V ugm-3,15,V ugm-3,0.2,V mgm-3,No data,,No data,,No data,,No data,,29,V ugm-3,52,V ugm-3,12,V ugm-3,0.41,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-16,No data,,No data,,No data,,3,V ugm-3,No data,,No data,,No data,,No data,,No data,,15,V ugm-3,19,V ugm-3,12,V ugm-3,0.19,V mgm-3,No data,,No data,,No data,,No data,,28,V ugm-3,52,V ugm-3,18,V ugm-3,0.33,V mgm-3,10,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-17,No data,,No data,,No data,,3,V ugm-3,No data,,No data,,No data,,No data,,No data,,15,V ugm-3,24,V ugm-3,14,V ugm-3,0.2,V mgm-3,No data,,No data,,No data,,No data,,22,V ugm-3,41,V ugm-3,20,V ugm-3,0.27,V mgm-3,7,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-18,No data,,No data,,No data,,1,V ugm-3,No data,,No data,,No data,,No data,,No data,,18,V ugm-3,29,V ugm-3,15,V ugm-3,0.2,V mgm-3,No data,,No data,,No data,,No data,,41,V ugm-3,93,V ugm-3,25,V ugm-3,0.5,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-19,No data,,No data,,No data,,6,V ugm-3,No data,,No data,,No data,,No data,,No data,,32,V ugm-3,43,V ugm-3,26,V ugm-3,0.22,V mgm-3,No data,,No data,,No data,,No data,,49,V ugm-3,138,V ugm-3,18,V ugm-3,0.53,V mgm-3,37,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-20,No data,,No data,,No data,,23,V ugm-3,No data,,No data,,No data,,No data,,No data,,49,V ugm-3,125,V ugm-3,36,V ugm-3,0.69,V mgm-3,No data,,No data,,No data,,No data,,72,V ugm-3,295,V ugm-3,18,V ugm-3,1.1,V mgm-3,64,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-21,No data,,No data,,No data,,16,V ugm-3,No data,,No data,,No data,,No data,,No data,,35,V ugm-3,65,V ugm-3,28,V ugm-3,0.41,V mgm-3,No data,,No data,,No data,,No data,,51,V ugm-3,178,V ugm-3,20,V ugm-3,0.87,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-22,No data,,No data,,No data,,0,V ugm-3,No data,,No data,,No data,,No data,,No data,,10,V ugm-3,13,V ugm-3,8,V ugm-3,0.15,V mgm-3,No data,,No data,,No data,,No data,,20,V ugm-3,33,V ugm-3,14,V ugm-3,0.38,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-23,No data,,No data,,No data,,7,V ugm-3,No data,,No data,,No data,,No data,,No data,,44,V ugm-3,95,V ugm-3,12,V ugm-3,0.4,V mgm-3,No data,,No data,,No data,,No data,,43,V ugm-3,124,V ugm-3,11,V ugm-3,0.58,V mgm-3,31,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-24,No data,,No data,,No data,,16,V ugm-3,No data,,No data,,No data,,No data,,No data,,55,V ugm-3,133,V ugm-3,8,V ugm-3,0.52,V mgm-3,No data,,No data,,No data,,No data,,50,V ugm-3,132,V ugm-3,10,V ugm-3,0.53,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-25,No data,,No data,,No data,,15,V ugm-3,No data,,No data,,No data,,No data,,No data,,35,V ugm-3,74,V ugm-3,12,V ugm-3,0.3,V mgm-3,No data,,No data,,No data,,No data,,42,V ugm-3,87,V ugm-3,14,V ugm-3,0.5,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-26,No data,,No data,,No data,,1,V ugm-3,No data,,No data,,No data,,No data,,No data,,16,V ugm-3,23,V ugm-3,9,V ugm-3,0.2,V mgm-3,No data,,No data,,No data,,No data,,36,V ugm-3,84,V ugm-3,10,V ugm-3,0.48,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-27,No data,,No data,,No data,,4,V ugm-3,No data,,No data,,No data,,No data,,No data,,27,V ugm-3,32,V ugm-3,14,V ugm-3,0.22,V mgm-3,No data,,No data,,No data,,No data,,44,V ugm-3,115,V ugm-3,9,V ugm-3,0.64,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-28,No data,,No data,,No data,,4,V ugm-3,No data,,No data,,No data,,No data,,No data,,12,V ugm-3,16,V ugm-3,9,V ugm-3,0.2,V mgm-3,No data,,No data,,No data,,No data,,12,V ugm-3,43,V ugm-3,9,V ugm-3,0.28,V mgm-3,8,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-29,No data,,No data,,No data,,10,V ugm-3,No data,,No data,,No data,,No data,,No data,,44,V ugm-3,90,V ugm-3,No data,V ugm-3,0.37,V mgm-3,No data,,No data,,No data,,No data,,57,V ugm-3,218,V ugm-3,11,V ugm-3,0.88,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-11-30,No data,,No data,,No data,,13,V ugm-3,No data,,No data,,No data,,No data,,No data,,53,V ugm-3,83,V ugm-3,No data,V ugm-3,0.35,V mgm-3,No data,,No data,,No data,,No data,,61,V ugm-3,244,V ugm-3,27,V ugm-3,0.85,V mgm-3,35,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-01,No data,,No data,,No data,,36,V ugm-3,No data,,No data,,No data,,No data,,No data,,57,V ugm-3,203,V ugm-3,20,V ugm-3,0.79,V mgm-3,No data,,No data,,No data,,No data,,71,V ugm-3,403,V ugm-3,11,V ugm-3,1.5,V mgm-3,62,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-02,No data,,No data,,No data,,15,V ugm-3,No data,,No data,,No data,,No data,,No data,,53,V ugm-3,131,V ugm-3,14,V ugm-3,0.49,V mgm-3,No data,,No data,,No data,,No data,,56,V ugm-3,268,V ugm-3,11,V ugm-3,1.1,V mgm-3,39,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-03,No data,,No data,,No data,,7,V ugm-3,No data,,No data,,No data,,No data,,No data,,28,V ugm-3,45,V ugm-3,9,V ugm-3,0.2,V mgm-3,No data,,No data,,No data,,No data,,48,V ugm-3,157,V ugm-3,19,V ugm-3,0.71,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-04,No data,,No data,,No data,,8,V ugm-3,No data,,No data,,No data,,No data,,No data,,20,V ugm-3,42,V ugm-3,11,V ugm-3,0.21,V mgm-3,No data,,No data,,No data,,No data,,23,V ugm-3,38,V ugm-3,14,V ugm-3,0.41,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-05,No data,,No data,,No data,,6,V ugm-3,No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,No data,V ugm-3,12,V ugm-3,0.2,V mgm-3,No data,,No data,,No data,,No data,,26,V ugm-3,40,V ugm-3,10,V ugm-3,0.38,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-06,No data,,No data,,No data,,5,V ugm-3,No data,,No data,,No data,,No data,,No data,,14,V ugm-3,20,V ugm-3,11,V ugm-3,0.18,V mgm-3,No data,,No data,,No data,,No data,,33,V ugm-3,93,V ugm-3,16,V ugm-3,0.41,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-07,No data,,No data,,No data,,19,V ugm-3,No data,,No data,,No data,,No data,,No data,,42,V ugm-3,164,V ugm-3,15,V ugm-3,0.6,V mgm-3,No data,,No data,,No data,,No data,,54,V ugm-3,302,V ugm-3,8,V ugm-3,1.4,V mgm-3,55,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-08,No data,,No data,,No data,,17,V ugm-3,No data,,No data,,No data,,No data,,No data,,43,V ugm-3,137,V ugm-3,18,V ugm-3,0.53,V mgm-3,No data,,No data,,No data,,No data,,49,V ugm-3,288,V ugm-3,6,V ugm-3,1.3,V mgm-3,46,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-09,No data,,No data,,No data,,19,V ugm-3,No data,,No data,,No data,,No data,,No data,,52,V ugm-3,135,V ugm-3,19,V ugm-3,0.5,V mgm-3,No data,,No data,,No data,,No data,,51,V ugm-3,305,V ugm-3,12,V ugm-3,1.2,V mgm-3,50,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-10,No data,,No data,,No data,,20,V ugm-3,No data,,No data,,No data,,No data,,No data,,56,V ugm-3,206,V ugm-3,21,V ugm-3,0.78,V mgm-3,No data,,No data,,No data,,No data,,47,V ugm-3,222,V ugm-3,10,V ugm-3,0.99,V mgm-3,48,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-11,No data,,No data,,No data,,24,V ugm-3,No data,,No data,,No data,,No data,,No data,,41,V ugm-3,130,V ugm-3,19,V ugm-3,0.73,V mgm-3,No data,,No data,,No data,,No data,,31,V ugm-3,146,V ugm-3,8,V ugm-3,0.9,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
2004-12-12,No data,,No data,,No data,,9,V ugm-3,No data,,No data,,No data,,No data,,No data,,24,V ugm-3,41,V ugm-3,14,V ugm-3,0.29,V mgm-3,No data,,No data,,No data,,No data,,21,V ugm-3,116,V ugm-3,9,V ugm-3,0.72,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data,,No data
